host_name,IP_address,status_Message,grade,vul_to_Beast,vul_to_Heartbleed,vul_to_Poodle,vul_to_Freak,vul_to_Logjam,vul_to_Drown,vul_to_Sweet32,vul_to_Cross_Protocol,vul_to_RC4,vul_to_Renegotiation,vul_to_CRIME,support_fallback_SCSV,forward_secrecy,HSTS_status,HPKP_status,DH_use_known_primes,DH_Ys_reuse,cert_issues,cert_chain_issues,root_CA,CA_chain
https://dichiarazioneprecompilata.agenziaentrate.gov.it/index.htm?v=150419,217.175.50.58,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,0,False,0,16,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.cnr.it,150.146.205.11,Ready,F,True,False,False,True,True,False,True,False,True,False,False,True,1,absent,absent,2,False,0,0,"CN=DigiCert Assured ID Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=TERENA SSL CA 3, O=TERENA, L=Amsterdam, ST=Noord-Holland, C=NL -> CN=DigiCert Assured ID Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.prefettura.it,23.213.124.110,Ready,A,True,False,False,False,False,False,True,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.istat.it,193.204.90.6,Ready,B,True,False,False,False,False,False,True,True,True,False,False,True,1,invalid,absent,NULL,NULL,0,0,"CN=DigiCert Assured ID Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=TERENA SSL CA 3, O=TERENA, L=Amsterdam, ST=Noord-Holland, C=NL -> CN=DigiCert Assured ID Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.uibm.gov.it,85.20.209.248,Ready,B,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,0,False,0,0,"CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE"," -> CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE -> CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE"
https://www.regione.emilia-romagna.it,193.43.197.193,Ready,A,True,False,False,False,False,False,True,False,False,False,False,False,2,absent,absent,NULL,NULL,0,16,"CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"," -> CN=Actalis Authentication CA G3, O=Actalis S.p.A./03358520967, L=Milano, ST=Milano, C=IT -> CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT -> CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"
https://www.libero.it,99.84.239.64,Ready,A,True,False,False,False,False,False,True,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE"," -> CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE -> CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE"
https://www.agenziafarmaco.gov.it,5.175.51.21,Ready,A,True,False,False,False,False,False,True,False,False,False,False,True,2,absent,absent,NULL,NULL,0,16,"CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"," -> CN=Actalis Organization Validated Server CA G1, O=Actalis S.p.A./03358520967, L=Ponte San Pietro, ST=Bergamo, C=IT -> CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT -> CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"
https://www.camcom.gov.it,80.82.6.56,Certificate not valid for domain name,,,,,,,,,,,,,,,,,,,,,,
https://www.garanteprivacy.it,5.175.52.30,Ready,A,False,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,0,False,0,0,"CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"," -> CN=Actalis Extended Validation Server CA G1, O=Actalis S.p.A./03358520967, L=Milano, ST=Milano, C=IT -> CN=Actalis Authentication Root CA, O=Actalis S.p.A./03358520967, L=Milan, C=IT"
https://www.comune.bologna.it,195.62.190.177,Ready,C,True,False,False,False,False,False,True,False,True,False,False,NULL,1,absent,absent,2,False,0,16,"CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"," -> CN=COMODO RSA Domain Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=COMODO RSA Certification Authority, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"
https://www.regione.sardegna.it,195.130.213.70,Ready,A,True,False,False,False,False,False,True,False,False,False,False,True,4,absent,absent,0,False,0,0,"CN=DigiCert High Assurance EV Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert High Assurance EV Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.giustizia.it/giustizia/,5.175.52.37,Ready,A,False,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,NULL,NULL,0,16,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.regione.liguria.it,81.23.86.8,Ready,B,True,False,False,False,False,False,True,False,True,False,False,True,1,absent,absent,0,False,0,16,"CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE"," -> CN=GlobalSign Domain Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE -> CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE -> CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE"
https://www.comune.modena.it,195.62.182.232,Ready,A,True,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,0,False,0,28,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=GeoTrust Global CA, O=GeoTrust Inc., C=US -> CN=DigiCert Global Root G2, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.comune.venezia.it,94.247.8.203,Ready,A,True,False,False,False,False,False,True,False,False,False,False,True,4,absent,absent,0,False,0,0,"CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"," -> CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB -> CN=USERTrust RSA Certification Authority, O=The USERTRUST Network, L=Jersey City, ST=New Jersey, C=US -> CN=AddTrust External CA Root, OU=AddTrust External TTP Network, O=AddTrust AB, C=SE"
https://www.virgilio.it,2600:9000:202f:8000:6:eb12:22c0:93a1,Ready,A,True,False,False,False,False,False,True,False,False,False,False,True,2,absent,absent,NULL,NULL,0,0,"CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE"," -> CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE -> CN=GlobalSign Root CA, OU=Root CA, O=GlobalSign nv-sa, C=BE"
