host_name,IP_address,status_Message,grade,vul_to_Beast,vul_to_Heartbleed,vul_to_Poodle,vul_to_Freak,vul_to_Logjam,vul_to_Drown,vul_to_Sweet32,vul_to_Cross_Protocol,vul_to_RC4,vul_to_Renegotiation,vul_to_CRIME,support_fallback_SCSV,forward_secrecy,HSTS_status,HPKP_status,DH_use_known_primes,DH_Ys_reuse,cert_issues,cert_chain_issues,root_CA,CA_chain
https://www.parl.ca,192.197.82.167,Ready,B,True,False,False,False,False,False,True,True,False,False,False,True,1,absent,absent,0,True,0,0,"CN=DigiCert Global Root G2, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=Thawte TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root G2, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://nrc.canada.ca/en/,167.37.63.90,Ready,B,True,False,False,False,False,False,False,False,False,False,False,True,1,absent,absent,0,False,0,24,"CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US"," -> CN=Entrust Certification Authority - L1K, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US"
https://www.dfo-mpo.gc.ca,205.193.112.131,Ready,B,True,False,False,False,False,False,True,False,True,False,False,False,4,absent,absent,2,True,0,0,"CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US"," -> CN=Entrust Certification Authority - L1K, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US"
https://www.canada.ca/en/services/health.html,2600:1406:1a:38c:0:0:0:fe9,Ready,A+,True,False,False,False,False,False,False,False,False,False,False,True,2,present,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://bac-lac.gc.ca,142.78.200.120,Ready,B,True,False,False,False,False,False,False,False,False,False,False,True,2,absent,absent,0,False,0,16,"CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US"," -> CN=Entrust Certification Authority - L1K, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US"
https://www.canada.ca/en/services/benefits/education/student-aid.html,2600:1406:1a:38c:0:0:0:fe9,Ready,A+,True,False,False,False,False,False,False,False,False,False,False,True,2,present,absent,NULL,NULL,0,0,"CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://www.aadnc-aandc.gc.ca,198.103.249.11,Ready,A,False,False,False,False,False,False,False,False,False,False,False,NULL,4,invalid,absent,NULL,NULL,0,0,"CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US"," -> CN=Entrust Certification Authority - L1K, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US"
https://www.gov.nt.ca,198.161.27.20,Ready,B,False,False,False,False,False,False,False,False,False,False,False,NULL,0,absent,absent,NULL,NULL,0,0,"CN=DigiCert Global Root G2, OU=www.digicert.com, O=DigiCert Inc, C=US"," -> CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US -> CN=DigiCert Global Root G2, OU=www.digicert.com, O=DigiCert Inc, C=US"
https://pm.gc.ca/,216.13.57.50,Ready,B,True,False,False,False,False,False,True,True,False,False,False,True,1,absent,absent,0,False,0,16,"CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US"," -> CN=Entrust Certification Authority - L1K, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority, OU=""(c) 2006 Entrust, Inc."", OU=www.entrust.net/CPS is incorporated by reference, O=""Entrust, Inc."", C=US"
https://www.catsa-acsta.gc.ca/en,52.60.227.108,Ready,A,False,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,NULL,NULL,0,16,"CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US"," -> CN=Entrust Certification Authority - L1K, OU=""(c) 2012 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US -> CN=Entrust Root Certification Authority - G2, OU=""(c) 2009 Entrust, Inc. - for authorized use only"", OU=See www.entrust.net/legal-terms, O=""Entrust, Inc."", C=US"
