host_name,IP_address,status_Message,grade,vul_to_Beast,vul_to_Heartbleed,vul_to_Poodle,vul_to_Freak,vul_to_Logjam,vul_to_Drown,vul_to_Sweet32,vul_to_Cross_Protocol,vul_to_RC4,vul_to_Renegotiation,vul_to_CRIME,support_fallback_SCSV,forward_secrecy,HSTS_status,HPKP_status,DH_use_known_primes,DH_Ys_reuse,cert_issues,cert_chain_issues,root_CA,CA_chain
https://www.tpk.moj.gov.tw,163.29.130.152,Ready,B,True,False,False,False,False,False,True,False,True,False,False,False,4,absent,absent,0,True,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.tyc.edu.tw,163.29.253.236,Ready,A,False,False,False,False,False,False,False,True,False,False,False,True,4,absent,absent,NULL,NULL,0,0,"CN=TWCA Global Root CA, OU=Root CA, O=TAIWAN-CA, C=TW"," -> CN=TWCA Secure SSL Certification Authority, OU=Secure SSL Sub-CA, O=TAIWAN-CA, C=TW -> CN=TWCA Global Root CA, OU=Root CA, O=TAIWAN-CA, C=TW"
https://wwwc.moex.gov.tw/main/home/wfrmHome.aspx,2001:4420:602d:201:210:69:191:41,Ready,A-,False,False,False,False,False,False,False,False,False,False,False,True,4,absent,absent,NULL,NULL,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://crsch.mohw.gov.tw,124.199.89.158,Ready,C,True,False,False,False,False,False,True,False,True,False,False,NULL,4,absent,absent,2,True,0,2,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://chnh.mohw.gov.tw/home.aspx,2001:b030:8121:ff00:0:0:0:89,Ready,B,True,False,False,False,False,False,True,False,False,False,False,False,4,absent,absent,2,True,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.bali.mohw.gov.tw,210.241.104.43,Ready,B,True,False,False,False,False,False,False,False,False,False,False,True,0,present,absent,NULL,NULL,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://srch.mohw.gov.tw,61.219.152.170,Ready,C,True,False,False,False,False,False,True,False,True,False,False,NULL,4,absent,absent,2,True,0,2,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.ccd.mohw.gov.tw,2001:4420:7507:0:200:0:0:44,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,NULL,NULL,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://nteni.mohw.gov.tw,117.56.252.8,Ready,F,True,False,False,False,False,False,True,False,True,False,False,False,0,absent,absent,NULL,NULL,0,2,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.nrsch.mohw.gov.tw,117.56.233.236,Ready,B,True,False,False,False,False,False,False,False,False,False,False,True,1,absent,absent,0,False,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.chis.mohw.gov.tw,2001:4420:7507:0:200:0:0:44,Ready,A+,False,False,False,False,False,False,False,False,False,False,False,NULL,4,present,absent,NULL,NULL,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.kmc.moj.gov.tw/mp028.html,163.29.130.139,Certificate not valid for domain name,,,,,,,,,,,,,,,,,,,,,,
https://www.fyh.mohw.gov.tw,163.29.81.10,Ready,C,True,False,False,False,False,False,True,False,True,False,False,NULL,1,present,absent,2,False,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.kmh.moj.gov.tw/mp008.html,163.29.130.139,Certificate not valid for domain name,,,,,,,,,,,,,,,,,,,,,,
https://www.cnpc.mohw.gov.tw,210.241.104.68,Ready,F,True,False,True,False,False,False,True,False,True,False,False,True,1,absent,absent,2,False,0,2,"OU=政府憑證管理中心, O=行政院, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW"
https://www.kln.mohw.gov.tw,210.241.104.43,Ready,B,True,False,False,False,False,False,False,False,False,False,False,True,0,present,absent,NULL,NULL,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
https://www.tpa.moj.gov.tw/mp094.html,163.29.130.141,Ready,A,True,False,False,False,False,False,True,False,False,False,False,False,2,absent,absent,NULL,NULL,0,0,"O=Government Root Certification Authority, C=TW"," -> OU=政府憑證管理中心, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW -> CN=Government Root Certification Authority - G1.5, O=行政院, C=TW -> O=Government Root Certification Authority, C=TW"
